,FPOI,GP,LAT,LONG,LAT1,LONG1,distance
677,559.0,678.0,10.75813,76.75055,10.75799,76.75195,0.15377532001721286
678,560.0,679.0,10.821639999999999,76.66762,10.82207,76.66835,0.0929959931141635
679,561.0,680.0,10.78735,76.6719,10.78448,76.67551999999999,0.5082895071073428
680,562.0,681.0,10.69848,76.6871,10.6963,76.68843000000001,0.2827153358118356
681,563.0,682.0,10.72988,76.73312,10.73102,76.73013,0.3505024847915473
682,564.0,683.0,10.80315,76.62253,10.80383,76.62163000000001,0.12405698768214435
683,565.0,684.0,10.796339999999999,76.74055,10.79747,76.76468,2.6394567880295523
684,566.0,685.0,11.01083,76.34433,11.00348,76.51288000000001,18.42104203041273
685,567.0,686.0,11.003630000000001,76.51066999999999,10.93815,76.50641999999999,7.29810011231549
686,568.0,687.0,10.93367,76.50243,10.91005,76.52693000000001,3.7499568606131106
687,569.0,688.0,10.99688,76.393,10.99615,76.39265,0.08974137109728733
688,570.0,689.0,10.98988,76.44017,10.98685,76.43212,0.9413816072231213
689,571.0,690.0,10.95805,76.50945,10.991530000000001,76.4546,7.052702660740507
690,572.0,691.0,10.95907,76.35627,10.961030000000001,76.50538,16.28442029737431
691,572.0,692.0,10.95907,76.35627,10.956719999999999,76.36148,0.6261142474968968
692,572.0,693.0,10.95907,76.35627,11.0133,76.48368,15.163462400645411
693,572.0,694.0,10.95907,76.35627,11.0124,76.33615,6.3256460810777115
694,573.0,695.0,10.60672,76.56047,10.57877,76.57338,3.4143002313241335
695,574.0,696.0,10.59352,76.60015,10.60383,76.64447,4.9794554138457405
696,575.0,697.0,10.6335,76.65827,10.60793,76.56205,10.89690161103048
697,575.0,698.0,10.6335,76.65827,10.52585,76.67402,12.097093389023236
698,575.0,699.0,10.6335,76.65827,10.59342,76.6001,7.766493476804711
699,575.0,700.0,10.6335,76.65827,10.6335,76.65827,0.0
700,576.0,701.0,10.82667,76.34805,10.8295,76.34515,0.44661362286384726
701,577.0,702.0,10.837769999999999,76.31083000000001,10.837,76.30821999999999,0.29771753662572326
702,578.0,703.0,10.78215,76.32481999999999,10.778780000000001,76.32368000000001,0.39499954499534246
703,579.0,704.0,10.83263,76.41618000000001,10.83235,76.41638,0.038044370256897664
704,580.0,705.0,10.77928,76.44303000000001,10.777330000000001,76.44423,0.2534512668922972
705,581.0,706.0,10.824530000000001,76.49682,10.82732,76.49823,0.3464601797877282
706,582.0,707.0,10.74465,76.69363,10.7481,76.69015,0.5402592871624285
707,583.0,708.0,10.78333,76.49973,10.85887,76.51456999999999,8.557294123640304
708,584.0,709.0,10.80113,76.47686999999999,10.78991,76.50003000000001,2.821504265998391
709,585.0,710.0,10.83723,76.57888,10.80205,76.47372,12.137092928678577
710,586.0,711.0,10.790230000000001,76.55861999999999,10.83816,76.58006999999999,5.823591254826997
711,587.0,712.0,10.76928,76.6081,10.79665,76.56263,5.826861186522383
712,587.0,713.0,10.76928,76.6081,10.76967,76.60625,0.20675290391979467
713,588.0,714.0,10.86805,76.18888000000001,10.86393,76.1862,0.5437939890456043
714,589.0,715.0,10.86417,76.23193,10.86468,76.23196999999999,0.05689524559470554
715,590.0,716.0,10.8319,76.15652,10.82812,76.1526,0.6001495499590093
716,591.0,717.0,10.86333,76.2786,10.86395,76.27698000000001,0.1899256035328546
717,592.0,718.0,10.8025,76.22027,10.80388,76.21967,0.1669097098051337
718,593.0,719.0,10.80269,76.18125,10.84042,76.11206999999999,8.64501368086322
719,594.0,720.0,10.87115,76.13978,10.80273,76.18155,8.87357121060402
720,595.0,721.0,10.8407,76.25278,10.8721,76.13701999999999,13.118972173741703
721,596.0,722.0,10.884730000000001,76.18903,10.835519999999999,76.25263000000001,8.844689338427143
722,596.0,723.0,10.884730000000001,76.18903,10.8893,76.19038,0.5292762190119086
723,596.0,724.0,10.884730000000001,76.18903,10.80292,76.18035,9.148984644816245
724,597.0,725.0,10.88145,76.3102,10.8785,76.31293000000001,0.4433855061522778
725,598.0,726.0,10.871319999999999,76.47176999999999,10.87017,76.46523,0.7257506864504008
726,599.0,727.0,10.92107,76.41888,10.92107,76.4188,0.008737228940017154
727,600.0,728.0,10.86173,76.39157,10.85952,76.39148,0.24601445365666205
728,601.0,729.0,10.90247,76.40613,10.90542,76.40895,0.4500390112861829
729,602.0,730.0,10.85,76.34416999999999,10.8465,76.34355,0.39515223853201914
730,603.0,731.0,10.8873,76.3662,10.88723,76.36565,0.060577735695993305
731,604.0,732.0,10.82995,76.05391999999999,10.83102,76.04885,0.5665324721660833
732,605.0,733.0,10.73443,76.0925,10.73765,76.08827,0.58478106111112
733,606.0,734.0,10.792819999999999,76.05892,10.78777,76.0568,0.6075977246561165
734,607.0,735.0,10.76167,76.12055,10.76042,76.12201999999999,0.21244801815476466
735,608.0,736.0,10.79342,76.09371999999999,10.79238,76.09295,0.14303781503638802
736,609.0,737.0,10.73333,76.16252,10.7457,76.1587,1.437847669365799
737,610.0,738.0,10.80103,76.12392,10.803230000000001,76.12878,0.5846707184332304
738,611.0,739.0,9.34581,76.74526999999999,9.34335,76.75401,0.9975107071785861
739,612.0,740.0,9.29192,76.72546,9.2907,76.72077,0.5324078213152307
740,613.0,741.0,9.339780000000001,76.7104,9.3378,76.70513000000001,0.6189216063650254
741,614.0,742.0,9.313419999999999,76.75542,9.31445,76.75433000000001,0.1656495530173131
742,614.0,743.0,9.313419999999999,76.75542,9.25173,76.73389,7.257383205400163
743,614.0,744.0,9.313419999999999,76.75542,9.316089999999999,76.70949,5.0501620084054455
744,614.0,745.0,9.313419999999999,76.75542,9.23997,76.75535,8.169834864483919
745,615.0,746.0,9.352139999999999,76.7275,9.351180000000001,76.72775,0.1102494565074472
746,616.0,747.0,9.365689999999999,76.62821,9.36699,76.62885,0.1607550557461395
747,617.0,748.0,9.39662,76.68226999999999,9.3965,76.68265,0.04378428838424385
748,618.0,749.0,9.33855,76.69592,9.3547,76.67751,2.7036195989590652
749,618.0,750.0,9.33855,76.69592,9.38866,76.652,7.368853981966504
750,618.0,751.0,9.33855,76.69592,9.33826,76.69912,0.35269646498497637
751,619.0,752.0,9.20782,76.87371,9.20997,76.8727,0.263604712600076
752,620.0,753.0,9.22805,76.85166,9.22781,76.85139000000001,0.03989187793794588
753,621.0,754.0,9.28851,76.82664,9.28852,76.82255,0.4489663944046573
754,622.0,755.0,9.28847,76.79772,9.29082,76.79815,0.26561772307369835
755,623.0,756.0,9.23209,76.80195,9.22712,76.81721999999999,1.765282096374337
756,624.0,757.0,9.26331,76.92647,9.272960000000001,76.92849,1.096034754403118
757,625.0,758.0,9.22723,76.78145,9.22102,76.78065,0.6962992460210828
758,626.0,759.0,9.40267,76.74273000000001,9.47142,76.66988,11.062200851016634
759,627.0,760.0,9.454360000000001,76.71637,9.40247,76.74334,6.486171399374132
760,628.0,761.0,9.442910000000001,76.65518,9.452919999999999,76.72483000000001,7.72275267050723
761,628.0,762.0,9.442910000000001,76.65518,9.443760000000001,76.6554,0.09757824305682451
762,628.0,763.0,9.442910000000001,76.65518,9.43498,76.61118,4.907765346642238
763,628.0,764.0,9.442910000000001,76.65518,9.396519999999999,76.6131,6.92429347727969
764,628.0,765.0,9.442910000000001,76.65518,9.40199,76.63419,5.1010954045198815
765,629.0,766.0,9.321760000000001,76.66808,9.32002,76.66736999999999,0.2086404946202138
766,630.0,767.0,9.24222,76.67241999999999,9.24297,76.67232,0.08414167664750188
767,631.0,768.0,9.27539,76.70187,9.269110000000001,76.70175,0.698647555553258
768,632.0,769.0,9.22218,76.6781,9.22457,76.67755,0.2726113303798069
769,633.0,770.0,9.1971,76.73463000000001,9.19581,76.73534000000001,0.16329676181728994
770,634.0,771.0,9.21652,76.71355,9.21671,76.71363000000001,0.022886282701519097
771,11111.0,772.0,9.1329,76.8096,9.1329,76.8096,0.0
772,11111.0,773.0,9.13238,76.74,9.13238,76.74,0.0
773,11111.0,774.0,9.14453,76.76944,9.14453,76.76944,0.0
774,11111.0,775.0,9.088560000000001,76.70187,9.088560000000001,76.70187,0.0
775,11111.0,776.0,9.12161,76.85194,9.12161,76.85194,0.0
776,11111.0,777.0,9.186919999999999,76.771,9.186919999999999,76.771,0.0
777,11111.0,778.0,9.154760000000001,76.67318,9.154760000000001,76.67318,0.0
778,635.0,779.0,9.3594,76.58797,9.35947,76.58804,0.010938144287412454
779,636.0,780.0,9.33435,76.53435,9.33887,76.53406,0.5037653851555699
780,637.0,781.0,9.34179,76.51302,9.34181,76.51288000000001,0.01552585190228388
781,638.0,782.0,9.36665,76.54551,9.366530000000001,76.54505999999999,0.05115801227062343
782,639.0,783.0,9.43511,76.61006,9.37941,76.54579,9.38740759062448
783,640.0,784.0,9.33013,76.92513000000001,9.3302,76.92663,0.16482148527031862
784,641.0,785.0,9.41343,76.85101,9.387080000000001,76.84328000000001,3.051189391409913
785,642.0,786.0,9.37652,76.7789,9.376510000000001,76.7789,0.0011122983320949744
786,643.0,787.0,9.37997,76.77429000000001,9.3836,76.77983,0.7298315793590395
787,644.0,788.0,9.38565,76.78664,9.38621,76.7868,0.06471618343270612
788,645.0,789.0,9.36779,76.85521,9.36779,76.85526999999999,0.0065847871456180315
789,646.0,790.0,9.32951,76.971,9.32635,76.96842,0.4513674064151703
790,647.0,791.0,9.43143,76.85138,9.34019,76.82875,10.44804880515612
791,647.0,792.0,9.43143,76.85138,9.43553,76.85345,0.5094738044351864
792,648.0,793.0,8.39648,77.055,8.39361,77.06374,1.013329287718012
793,649.0,794.0,8.36032,77.0559,8.35524,77.0475,1.0834243861351076
794,650.0,795.0,8.3346,77.04842,8.33785,77.04955,0.3822903172981219
795,651.0,796.0,8.37262,77.02448000000001,8.382010000000001,77.01841,1.2397757811490633
796,652.0,797.0,8.40398,77.01335999999999,8.403189999999999,77.01281999999999,0.10607570591721428
797,653.0,798.0,8.68126,76.77037,8.66885,76.75894,1.8668092677411718
798,654.0,799.0,8.63589,76.81067,8.62628,76.81333000000001,1.1082217779238857
799,655.0,800.0,8.66184,76.7874,8.66066,76.7862,0.18611458985879986
800,656.0,801.0,8.68125,76.77024,8.68297,76.77085,0.20273208215591476
801,657.0,802.0,8.66202,76.81115,8.66335,76.80969,0.2183094429425291
802,658.0,803.0,8.690430000000001,76.85831,8.6874,76.86545,0.8543511483519745
803,658.0,804.0,8.690430000000001,76.85831,8.68856,76.75617,11.232534889003709
804,659.0,805.0,8.772960000000001,76.85555,8.75256,76.81411999999999,5.088407705013895
805,660.0,806.0,8.755189999999999,76.85855,8.77314,76.85773,1.9986094175285682
806,661.0,807.0,8.77939,76.7868,8.824119999999999,76.82035,6.1930355548790335
807,662.0,808.0,8.82397,76.80923,8.75511,76.85786,9.340231777026494
808,663.0,809.0,8.7661,76.87505,8.77622,76.78607,9.846041217966468
809,663.0,810.0,8.7661,76.87505,8.82334,76.80834,9.711204845207591
810,663.0,811.0,8.7661,76.87505,8.77325,76.88067,1.0070614443032995
811,663.0,812.0,8.7661,76.87505,8.73248,76.89841,4.536442888673961
812,664.0,813.0,8.57023,77.01529000000001,8.57071,77.01521,0.05411052613677715
813,665.0,814.0,8.56188,76.98213,8.56273,76.98340999999999,0.16958745818421062
814,666.0,815.0,8.66136,76.98683,8.66058,76.98782,0.1392051335891125
815,667.0,816.0,8.63331,76.93858,8.6179,76.93704,1.7223980267400743
816,668.0,817.0,8.427,77.04227,8.42806,77.04733,0.5690930836423493
817,669.0,818.0,8.48675,77.03608,8.43165,77.01366,6.60651738234244
818,670.0,819.0,8.47185,77.07236999999999,8.4886,77.03773000000001,4.241923529754057
819,671.0,820.0,8.51649,77.02136,8.468119999999999,77.07401,7.905324156142488
820,672.0,821.0,8.491610000000001,77.02186,8.4334,77.02853,6.516140888512822
821,672.0,822.0,8.491610000000001,77.02186,8.51409,77.01827,2.5314422814137645
822,672.0,823.0,8.491610000000001,77.02186,8.49209,77.01929,0.28772372030301874
823,673.0,824.0,8.38013,77.11984,8.37716,77.12109,0.3578459941517368
824,674.0,825.0,8.34178,77.11216999999999,8.3214,77.11084,2.2715848777016245
825,675.0,826.0,8.34475,77.15828,8.315719999999999,77.09284,7.892811342646266
826,676.0,827.0,8.3185,77.0706,8.34473,77.15829000000001,10.082169532523302
827,677.0,828.0,8.361939999999999,77.07956,8.31975,77.06971999999999,4.8161158964261315
828,677.0,829.0,8.361939999999999,77.07956,8.36112,77.07717,0.2783793726210383
829,678.0,830.0,8.50595,77.19093000000001,8.505189999999999,77.18776,0.3588204378575226
830,679.0,831.0,8.46888,77.12761,8.47228,77.12808000000001,0.381699997422085
831,680.0,832.0,8.53173,77.12725999999999,8.53513,77.13665999999999,1.100975578632214
832,681.0,833.0,8.49119,77.12288000000001,8.38583,77.13351,11.777392235017517
833,682.0,834.0,8.43675,77.10797,8.38838,77.17084,8.763677477856403
834,683.0,835.0,8.43101,77.19688000000001,8.49131,77.12569,10.311661694078728
835,683.0,836.0,8.43101,77.19688000000001,8.44186,77.11166,9.453783840451933
836,683.0,837.0,8.43101,77.19688000000001,8.42789,77.19606999999999,0.358298227732706
837,684.0,838.0,8.58845,76.852,8.58773,76.85486,0.32458534684316076
838,685.0,839.0,8.62369,76.84869,8.57139,76.84815,5.8176234226299295
839,686.0,840.0,8.62369,76.84869,8.6238,76.84805,0.07143785245592767
840,687.0,841.0,8.62369,76.84869,8.62139,76.88967,4.513934835450506
841,688.0,842.0,8.75015,76.93893,8.7513,76.93941,0.1383713125599374
842,689.0,843.0,8.66153,76.91781,8.65784,76.92017,0.48559737294311883
843,690.0,844.0,8.70214,77.02774000000001,8.69886,77.02618000000001,0.4031419894248702
844,691.0,845.0,8.7654,76.96178,8.677669999999999,76.9102,11.286335925574729
845,692.0,846.0,8.7246,77.04276999999999,8.76422,76.96401,9.715601908615445
846,693.0,847.0,8.67988,76.94135,8.72739,77.04381,12.443262155971002
847,693.0,848.0,8.67988,76.94135,8.6806,76.94135,0.08008547992534282
848,693.0,849.0,8.67988,76.94135,8.721219999999999,76.89865999999999,6.570783513499258
849,694.0,850.0,8.726569999999999,76.75316,8.76726,76.75368,4.526302934554303
850,695.0,851.0,8.76448,76.69619,8.72356,76.75894,8.264766619333543
851,696.0,852.0,8.776539999999999,76.72507,8.76422,76.69633,3.443757075388231
852,697.0,853.0,8.719560000000001,76.77935,8.7739,76.72514,8.48823078585949
853,697.0,854.0,8.719560000000001,76.77935,8.71604,76.77629,0.516217783065022
854,697.0,855.0,8.719560000000001,76.77935,8.73172,76.78752,1.623644513424337
855,697.0,856.0,8.719560000000001,76.77935,8.7172,76.74104,4.220149922886736
856,698.0,857.0,8.584439999999999,77.08649,8.585280000000001,77.08888,0.2789722875752239
857,699.0,858.0,8.50785,77.0814,8.50803,77.08363,0.24612858437744953
858,700.0,859.0,8.566089999999999,77.09978000000001,8.56972,77.10417,0.6294198043936534
859,701.0,860.0,8.53611,77.08671,8.53262,77.08671,0.38819211797154674
860,702.0,861.0,8.56407,77.05443000000001,8.64759,77.05618,9.291909075931521
861,703.0,862.0,8.67094,77.08249,8.606110000000001,77.05028,8.03400323685448
862,703.0,863.0,8.67094,77.08249,8.56193,77.05468,12.504932822181997
863,703.0,864.0,8.67094,77.08249,8.67221,77.08281,0.14557823600846342
864,704.0,865.0,10.45776,76.12148,10.45997,76.12321999999999,0.310885524491746
865,705.0,866.0,10.49752,76.14862,10.41208,76.16138000000001,9.605422232057057
866,706.0,867.0,10.41113,76.16656,10.4746,76.10773,9.552632155303948
867,707.0,868.0,10.47465,76.10223,10.41338,76.12171,7.140412698870248
868,708.0,869.0,10.27006,76.31106,10.295169999999999,76.48159,18.871210425085945
869,709.0,870.0,10.26443,76.35054000000001,10.2699,76.31205,4.256392359400965
870,710.0,871.0,10.293660000000001,76.35292,10.35655,76.41226999999999,9.545320124076
871,711.0,872.0,10.3199,76.37068000000001,10.26216,76.352,6.739934469027691
872,712.0,873.0,10.3199,76.37068000000001,10.28411,76.34302,5.001052880411431
873,712.0,874.0,10.3199,76.37068000000001,10.319139999999999,76.3746,0.4372179891314833
874,712.0,875.0,10.53802,76.02918000000001,10.53786,76.02798,0.1324259064404253
875,713.0,876.0,10.593160000000001,76.02916,10.56258,76.03278,3.424360312288102
876,714.0,877.0,10.66179,76.00361,10.63877,75.99359,2.784950490449835
877,715.0,878.0,10.671669999999999,75.99759,10.67384,75.9949,0.3804127044337055
878,716.0,879.0,10.641060000000001,76.0153,10.64367,76.01289,0.3920296845857651
879,717.0,880.0,10.469430000000001,76.22971,10.46827,76.23029,0.14377907784562202
880,718.0,881.0,10.44501,76.21338,10.43792,76.21076,0.8390817764830709
881,719.0,882.0,10.46627,76.18485,10.45803,76.19195,1.2013100477188066
882,720.0,883.0,10.44213,76.21715,10.43877,76.23469,1.954730809075777
883,721.0,884.0,10.61846,76.11991,10.61834,76.12098,0.11773695921628474
884,722.0,885.0,10.6772,76.12173,10.6599,76.08795,4.163727880555205
885,723.0,886.0,10.69409,76.08765,10.69544,76.09135,0.4313801162849289
886,724.0,887.0,10.60183,76.09158000000001,10.59782,76.09263,0.46056800345111
887,725.0,888.0,10.68718,76.04406999999999,10.687289999999999,76.05043,0.695258566446667
888,726.0,889.0,10.64005,76.15762,10.65355,76.06962,9.736210684089805
889,727.0,890.0,10.36834,76.26531,10.4025,76.19592,8.48954447342732
890,728.0,891.0,10.40385,76.27546,10.368160000000001,76.26508000000001,4.12903771466479
891,728.0,892.0,10.40385,76.27546,10.404539999999999,76.27790999999999,0.2788041716628228
892,728.0,893.0,10.40385,76.27546,10.37698,76.1457,14.507697505538886
893,729.0,894.0,10.4349,76.27979,10.432730000000001,76.26624,1.5017666048218077
894,730.0,895.0,10.371039999999999,76.30355,10.375639999999999,76.30707,0.6404045145588101
895,731.0,896.0,10.3761,76.36214,10.37685,76.36636,0.4691891189830008
896,732.0,897.0,10.44627,76.25941999999999,10.44594,76.26014,0.08689167280914604
897,733.0,898.0,10.42506,76.26807,10.4235,76.26943,0.22856710809593733
898,734.0,899.0,10.45227,76.28473000000001,10.45105,76.28466999999999,0.13585901289453634
899,735.0,900.0,10.420910000000001,76.33296,10.42437,76.33021,0.48848259342659733
900,736.0,901.0,10.21219,76.29044,10.341619999999999,76.29211,14.397637490822932
901,737.0,902.0,10.24037,76.2662,10.234110000000001,76.32973,6.98870915056255
902,738.0,903.0,10.21235,76.26535,10.21153,76.29565,3.318128330331785
903,739.0,904.0,10.34143,76.28191,10.24238,76.2638,11.194168131798204
904,739.0,905.0,10.34143,76.28191,10.22185,76.26443,13.437738983063685
905,740.0,906.0,10.38142,76.14832,10.37698,76.1457,0.5710240296888883
906,741.0,907.0,10.24038,76.16946999999999,10.22781,76.1729,1.4476912980956547
907,742.0,908.0,10.33934,76.13606,10.21117,76.16506,14.605366240171122
908,743.0,909.0,10.28929,76.16804,10.33765,76.14715,5.84469539085825
909,744.0,910.0,10.313260000000001,76.14856999999999,10.28589,76.17023,3.858368283740805
910,745.0,911.0,10.26418,76.17999,10.31931,76.1469,7.121589117536307
911,745.0,912.0,10.26418,76.17999,10.266160000000001,76.17995,0.22027857965498854
912,746.0,913.0,10.57403,76.07619,10.57006,76.07937,0.5620453222178684
913,747.0,914.0,10.5324,76.08527,10.53172,76.08655,0.1591037718568163
914,748.0,915.0,10.56594,76.06178,10.565010000000001,76.06029000000001,0.1929880577524193
915,749.0,916.0,10.51927,76.09134,10.51957,76.0914,0.03400796573838873
916,750.0,917.0,10.5061,76.27901,10.56665,76.24802,7.5395201208808516
917,751.0,918.0,10.558069999999999,76.33169000000001,10.5061,76.27837,8.21062702323254
918,752.0,919.0,10.49044,76.27802,10.5561,76.32765,9.099261917166373
919,752.0,920.0,10.49044,76.27802,10.49713,76.25466,2.6610320641425345
920,753.0,921.0,10.69473,76.3346,10.69566,76.33099,0.40789899767865684
921,754.0,922.0,10.72184,76.30462,10.72455,76.39827,10.239211136550976
922,755.0,923.0,10.688189999999999,76.42315,10.72067,76.30563000000001,13.342674862833482
923,756.0,924.0,10.73305,76.42900999999999,10.68825,76.42345999999999,5.019878384994736
924,757.0,925.0,10.749080000000001,76.2762,10.73333,76.42834,16.71804949122684
925,757.0,926.0,10.749080000000001,76.2762,10.74625,76.27449,0.3660680219405496
926,758.0,927.0,10.55216,76.17409,10.49788,76.14639,6.754872099003258
927,759.0,928.0,10.60811,76.17619,10.55297,76.16642,6.225547041996201
928,760.0,929.0,10.59185,76.15455,10.60343,76.19337,4.435431656235832
929,761.0,930.0,10.58703,76.21491999999999,10.592030000000001,76.15465999999999,6.611986534166566
930,762.0,931.0,10.563889999999999,76.12225,10.58494,76.21544,10.455022360345072
931,762.0,932.0,10.563889999999999,76.12225,10.60104,76.21081,10.527817121025539
932,762.0,933.0,10.563889999999999,76.12225,10.56432,76.12425,0.2238582218532734
933,763.0,934.0,10.5035,76.06097,10.50226,76.06205,0.18158906780856537
934,764.0,935.0,10.415939999999999,76.11045,10.41433,76.11137,0.20542433126494308
935,765.0,936.0,10.44122,76.09404,10.439869999999999,76.09488,0.17604309050312786
936,766.0,937.0,10.464089999999999,76.08349,10.46913,76.08116,0.6158089761998319
937,767.0,938.0,10.405330000000001,76.11089,10.405330000000001,76.11089,0.0
938,768.0,939.0,10.299719999999999,76.19164,10.323739999999999,76.17911,3.003062598773419
939,769.0,940.0,10.30075,76.19677,10.30434,76.1926,0.6063893165478687
940,770.0,941.0,10.26815,76.24141999999999,10.265460000000001,76.23810999999999,0.46986094787551924
941,771.0,942.0,10.28607,76.21475,10.283489999999999,76.21339,0.32327608426021526
942,772.0,943.0,10.314789999999999,76.23787,10.317739999999999,76.24044,0.43216160780849794
943,773.0,944.0,10.74956,76.22063,10.67491,76.11681,14.060265874141505
944,774.0,945.0,10.68246,76.18352,10.63982,76.15685,5.567177679803215
945,775.0,946.0,10.7044,76.27162,10.75452,76.23419,6.914578624690678
946,776.0,947.0,10.63725,76.21299,10.68193,76.18554,5.805327432126074
947,777.0,948.0,10.636339999999999,76.27401,10.70523,76.27016,7.674170440713317
948,778.0,949.0,10.71477,76.21426,10.63762,76.21242,8.583738116333027
949,779.0,950.0,10.6608,76.2464,10.63567,76.27301,4.034182704924803
950,779.0,951.0,10.6608,76.2464,10.71645,76.21525,7.064509711800456
951,779.0,952.0,10.6608,76.2464,10.66205,76.24535999999999,0.179596754539992
952,780.0,953.0,11.55662,76.03893000000001,11.5571,76.03877,0.05616528508781943
953,781.0,954.0,11.618319999999999,76.03229,11.63176,76.03294,1.4966053402491835
954,782.0,955.0,11.636610000000001,76.00539,11.63803,76.00835,0.3590759590866807
955,783.0,956.0,11.64279,76.11126,11.58318,76.01786,12.145675449892149
956,784.0,957.0,11.56397,76.12762,11.64276,76.11034000000001,8.96375996418934
957,785.0,958.0,11.67737,75.97658,11.55952,76.13119,21.344343197601475
958,786.0,959.0,11.557139999999999,76.22334000000001,11.679269999999999,76.0234,25.672267694354495
959,786.0,960.0,11.557139999999999,76.22334000000001,11.6798,75.97485,30.31666849037791
960,786.0,961.0,11.557139999999999,76.22334000000001,11.6958,76.08077,21.88918626991522
961,787.0,962.0,11.803510000000001,76.00072,11.776860000000001,75.9764,3.9747997404082795
962,788.0,963.0,11.84779,76.0628,11.801910000000001,76.00265999999999,8.301289455515395
963,789.0,964.0,11.7336,75.95621,11.84199,75.94896999999999,12.081947160561205
964,790.0,965.0,11.74328,75.88355,11.849089999999999,76.06642,23.12927969892478
965,790.0,966.0,11.74328,75.88355,11.733839999999999,75.9563,7.992012419064824
966,790.0,967.0,11.74328,75.88355,11.74372,75.88211,0.16427790332971715
967,790.0,968.0,11.74328,75.88355,11.73805,76.07266,20.602813748172977
968,791.0,969.0,11.81988,76.16587,11.816989999999999,76.16429000000001,0.36458591193372997
969,792.0,970.0,11.7235,76.1531,11.72365,76.15318,0.01882243055602174
970,793.0,971.0,11.79782,76.16405,11.78978,76.16620999999999,0.9246959112168563
971,794.0,972.0,11.620439999999999,76.21124,11.557039999999999,76.22414,7.19069215356445
972,795.0,973.0,11.65546,76.15805999999999,11.62247,76.21137,6.869850768520936
973,796.0,974.0,11.63072,76.27736999999999,11.65933,76.16125,13.04428655531257
974,797.0,975.0,11.66852,76.31421999999999,11.6347,76.27756,5.486383528843303
975,798.0,976.0,11.66053,76.24946,11.66815,76.3138,7.059799481799035
976,798.0,977.0,11.66053,76.24946,11.66291,76.25518000000001,0.6770051066076337
977,,,,,,,
